,height
15072,137.2
15073,143.2
15074,143.3
15075,143.7
15076,147.0
15077,142.1
15078,152.2
15079,143.9
15080,148.2
15081,142.8
15082,151.7
15083,129.7
15084,152.8
15085,150.6
15086,155.8
15087,146.4
15088,152.1
15089,146.4
15090,141.1
15091,166.4
15092,157.3
15093,148.6
15094,131.5
15095,155.6
15096,149.8
15097,154.9
15098,162.7
15099,162.1
15100,155.5
15101,149.6
15102,176.6
15103,165.8
15104,144.5
15105,143.7
15106,155.4
15107,149.7
15108,141.7
15109,148.9
15110,146.2
15111,146.0
15112,157.4
15113,146.4
15114,143.4
15115,141.0
15116,152.3
15117,123.3
15118,117.0
15119,118.0
15120,117.9
15121,120.5
15122,118.5
15123,124.7
15124,121.6
15125,119.6
15126,123.2
15127,119.7
15128,128.3
15129,125.5
15130,121.8
15131,115.7
15132,119.6
15133,113.9
15134,124.6
15135,117.9
15136,120.9
15137,118.6
15138,120.7
15139,119.0
15140,111.2
15141,115.5
15142,126.8
15143,125.2
15144,117.2
15145,128.0
15146,122.6
15147,127.7
15148,127.3
15149,131.5
15150,140.7
15151,131.8
15152,134.5
15153,134.3
15154,121.8
15155,129.5
15156,128.5
15157,128.6
15158,132.1
15159,119.3
15160,130.8
15161,123.2
15162,138.0
15163,126.6
15164,117.2
15165,135.4
15166,120.0
15167,126.7
15168,127.4
15169,132.2
15170,121.3
15171,131.8
15172,121.8
15173,117.2
15174,126.2
15175,123.0
15176,131.2
15177,133.5
15178,135.6
15179,132.5
15180,141.6
15181,135.2
15182,131.5
15183,139.6
15184,132.5
15185,126.7
15186,132.1
15187,132.8
15188,126.2
15189,132.5
15190,136.1
15191,128.9
15192,132.7
15193,134.0
15194,123.8
15195,126.2
15196,132.4
15197,141.1
15198,128.5
15199,125.2
15200,125.8
15201,146.3
15202,133.6
15203,130.6
15204,125.1
15205,129.8
15206,126.8
15207,137.4
15208,141.1
15209,142.8
15210,148.5
15211,137.6
15212,147.7
15213,141.3
15214,135.9
15215,149.1
15216,142.1
15217,155.8
15218,141.2
15219,149.9
15220,142.8
15221,129.8
15222,131.1
15223,143.7
15224,143.4
15225,150.4
15226,144.2
15227,129.0
15228,151.3
15229,142.6
15230,141.1
15231,138.0
15232,146.9
15233,156.7
15234,141.0
15235,142.2
15236,141.4
15237,150.4
15238,145.2
15239,143.9
15240,152.5
15241,143.6
15242,151.2
15243,146.8
15244,139.3
15245,143.0
15246,150.0
15247,147.8
15248,138.8
15249,135.8
15250,143.2
15251,144.9
15252,139.5
15253,143.9
15254,140.3
15255,139.7
15256,151.3
15257,138.7
15258,133.1
15259,151.8
15260,144.8
15261,137.7
15262,145.2
15263,151.7
15264,151.0
15265,152.8
15266,150.8
15267,152.0
15268,143.0
15269,156.8
15270,160.8
15271,149.7
15272,150.0
15273,157.3
15274,152.7
15275,153.6
15276,161.4
15277,153.7
15278,146.7
15279,145.0
15280,155.5
15281,153.4
15282,146.2
15283,151.5
15284,163.5
15285,162.9
15286,154.7
15287,149.2
15288,149.6
15289,141.4
15290,153.0
15291,152.1
15292,147.0
15293,155.3
15294,121.2
15295,115.4
15296,119.4
15297,124.0
15298,118.0
15299,114.6
15300,121.7
15301,123.6
15302,119.1
15303,125.9
15304,123.9
15305,121.5
15306,115.4
15307,125.4
15308,121.9
15309,117.3
15310,121.5
15311,114.3
15312,112.0
15313,108.3
15314,120.7
15315,126.3
15316,115.4
15317,124.9
15318,121.0
15319,122.3
15320,126.4
15321,134.4
15322,128.8
15323,130.2
15324,128.2
15325,128.0
15326,128.3
15327,132.9
15328,127.1
15329,132.2
15330,118.8
15331,122.8
15332,126.6
15333,118.3
15334,126.1
15335,125.1
15336,128.6
15337,132.3
15338,123.1
15339,126.8
15340,124.3
15341,128.2
15342,127.5
15343,128.6
15344,117.2
15345,121.2
15346,137.3
15347,134.5
15348,137.7
15349,136.8
15350,139.0
15351,133.4
15352,137.1
15353,137.5
15354,131.9
15355,135.3
15356,126.5
15357,151.9
15358,136.9
15359,135.7
15360,135.4
15361,128.3
15362,137.3
15363,132.0
15364,133.0
15365,142.6
15366,137.6
15367,145.6
15368,128.3
15369,134.8
15370,137.8
15371,144.4
15372,144.3
15373,141.8
15374,125.8
15375,135.4
15376,133.5
15377,131.2
15378,142.5
15379,133.5
15380,145.8
15381,146.8
15382,148.2
15383,139.5
15384,145.5
15385,132.7
15386,140.2
15387,139.9
15388,137.9
15389,155.5
15390,138.9
15391,133.5
15392,140.6
15393,138.5
15394,142.7
15395,125.9
15396,153.9
15397,130.7
15398,140.0
15399,145.1
15400,137.0
15401,135.0
15402,145.1
15403,145.1
15404,146.0
15405,146.5
15406,143.8
15407,148.7
15408,142.1
15409,148.5
15410,142.5
15411,142.0
15412,144.9
15413,141.3
15414,147.3
15415,141.1
15416,140.9
15417,140.2
15418,145.7
15419,140.3
15420,149.2
15421,141.4
15422,144.9
15423,148.8
15424,158.4
15425,146.1
15426,161.2
15427,139.1
15428,152.1
15429,152.6
15430,154.2
15431,153.4
15432,155.3
15433,155.1
15434,155.1
15435,146.9
15436,145.5
15437,145.7
15438,145.7
15439,145.8
15440,154.4
15441,152.0
15442,154.0
15443,146.8
15444,148.7
15445,151.6
15446,160.5
15447,138.1
15448,150.2
15449,150.7
15450,143.4
15451,154.3
15452,159.6
15453,151.3
15454,121.3
15455,118.1
15456,126.7
15457,130.8
15458,123.3
15459,122.3
15460,119.6
15461,118.9
15462,133.3
15463,132.0
15464,130.1
15465,128.0
15466,132.8
15467,122.5
15468,119.7
15469,120.9
15470,122.4
15471,118.3
15472,117.6
15473,122.3
15474,116.2
15475,121.0
15476,124.9
15477,124.2
15478,123.7
15479,128.3
15480,121.4
15481,130.5
15482,119.9
15483,123.2
15484,116.8
15485,130.0
15486,124.9
15487,125.6
15488,121.7
15489,134.5
15490,118.8
15491,126.5
15492,127.5
15493,131.1
15494,121.8
15495,127.9
15496,127.4
15497,132.8
15498,122.3
15499,130.3
15500,126.4
15501,133.1
15502,121.8
15503,117.3
15504,127.3
15505,131.2
15506,123.3
15507,123.4
15508,129.5
15509,122.0
15510,124.3
15511,129.3
15512,121.3
15513,124.6
15514,130.0
15515,136.4
15516,131.6
15517,139.2
15518,137.3
15519,128.4
15520,130.0
15521,140.7
15522,135.3
15523,126.6
15524,132.9
15525,136.8
15526,135.5
15527,126.8
15528,137.6
15529,141.4
15530,127.8
15531,130.3
15532,123.2
15533,142.7
15534,124.0
15535,130.5
15536,132.5
15537,127.2
15538,131.9
15539,139.0
15540,133.6
15541,137.4
15542,124.1
15543,145.6
15544,130.1
15545,149.3
15546,133.5
15547,139.6
15548,141.2
15549,142.9
15550,133.9
15551,136.8
15552,138.9
15553,146.0
15554,140.2
15555,133.8
15556,135.9
15557,143.8
15558,144.6
15559,148.6
15560,143.5
15561,138.5
15562,134.1
15563,141.6
15564,139.1
15565,136.8
15566,147.4
15567,157.0
15568,149.8
15569,146.9
15570,149.3
15571,144.3
15572,138.8
15573,134.7
15574,132.2
15575,155.1
15576,156.1
15577,134.9
15578,149.6
15579,137.7
15580,143.2
15581,150.4
15582,152.2
15583,142.9
15584,149.0
15585,148.8
15586,140.9
15587,144.8
15588,155.8
15589,155.4
15590,137.7
15591,143.1
15592,142.6
15593,144.8
15594,144.9
15595,155.0
15596,145.8
15597,140.7
15598,143.7
15599,144.8
15600,147.7
15601,150.8
15602,153.3
15603,162.0
15604,147.1
15605,158.5
15606,154.5
15607,143.4
15608,148.2
15609,146.6
15610,135.6
15611,144.3
15612,161.8
15613,137.1
15614,155.8
15615,153.1
15616,157.3
15617,147.5
15618,152.9
15619,144.9
15620,158.6
15621,149.8
15622,145.3
15623,160.6
15624,152.7
15625,154.0
15626,151.3
15627,123.0
15628,126.1
15629,123.2
15630,117.8
15631,132.4
15632,124.2
15633,118.8
15634,119.0
15635,119.7
15636,115.9
15637,119.0
15638,112.9
15639,122.4
15640,128.7
15641,120.8
15642,127.5
15643,127.8
15644,124.5
15645,120.8
15646,137.2
15647,114.2
15648,115.7
15649,123.3
15650,122.5
15651,128.7
15652,136.1
15653,127.5
15654,128.6
15655,121.6
15656,134.0
15657,130.1
15658,135.6
15659,130.8
15660,119.8
15661,135.3
15662,120.4
15663,127.3
15664,130.0
15665,119.4
15666,124.6
15667,122.7
15668,126.3
15669,122.7
15670,131.7
15671,122.9
15672,129.8
15673,127.5
15674,135.1
15675,128.6
15676,127.8
15677,130.4
15678,129.6
15679,122.1
15680,116.4
15681,117.1
15682,146.7
15683,132.7
15684,128.3
15685,144.4
15686,138.6
15687,129.9
15688,132.9
15689,131.8
15690,130.6
15691,139.5
15692,129.7
15693,132.9
15694,127.5
15695,134.0
15696,130.3
15697,132.8
15698,134.5
15699,136.7
15700,134.3
15701,133.3
15702,134.2
15703,121.5
15704,133.5
15705,126.8
15706,131.4
15707,132.1
15708,125.7
15709,133.1
15710,141.3
15711,138.8
15712,142.0
15713,140.2
15714,137.5
15715,145.7
15716,134.7
15717,148.8
15718,141.7
15719,150.0
15720,134.6
15721,140.1
15722,141.2
15723,134.9
15724,132.0
15725,142.9
15726,136.3
15727,138.8
15728,147.2
15729,142.8
15730,141.0
15731,147.9
15732,142.6
15733,134.4
15734,137.2
15735,135.6
15736,130.0
15737,156.4
15738,149.9
15739,146.1
15740,145.6
15741,140.9
15742,143.6
15743,137.0
15744,141.2
15745,151.0
15746,140.3
15747,148.5
15748,145.9
15749,145.8
15750,145.7
15751,156.8
15752,134.2
15753,147.8
15754,134.3
15755,149.0
15756,143.8
15757,144.9
15758,139.1
15759,151.3
15760,156.6
15761,144.4
15762,147.8
15763,141.9
15764,141.1
15765,142.2
15766,142.2
15767,141.4
15768,154.6
15769,150.2
15770,153.0
15771,155.5
15772,144.3
15773,146.4
15774,164.0
15775,154.4
15776,143.8
15777,145.0
15778,134.5
15779,144.2
15780,150.0
15781,141.8
15782,154.7
15783,150.2
15784,158.2
15785,154.0
15786,152.6
15787,141.3
15788,155.2
15789,150.1
15790,160.1
15791,140.1
15792,158.9
15793,154.7
15794,143.5
15795,138.4
15796,153.9
15797,165.8
15798,123.6
15799,120.2
15800,117.1
15801,121.0
15802,124.7
15803,121.6
15804,115.5
15805,119.4
15806,128.0
15807,124.8
15808,120.4
15809,117.2
15810,115.4
15811,121.3
15812,128.0
15813,122.0
15814,121.2
15815,113.6
15816,125.7
15817,125.3
15818,119.7
15819,116.8
15820,128.5
15821,118.6
15822,122.6
15823,119.7
15824,137.5
15825,125.6
15826,127.1
15827,132.9
15828,132.1
15829,129.5
15830,129.1
15831,119.9
15832,132.8
15833,126.8
15834,133.0
15835,129.7
15836,126.7
15837,133.8
15838,132.4
15839,120.0
15840,128.8
15841,128.6
15842,129.4
15843,131.2
15844,127.7
15845,126.8
15846,113.7
15847,136.0
15848,125.0
15849,131.5
15850,137.1
15851,133.6
15852,140.3
15853,137.6
15854,132.9
15855,138.0
15856,130.9
15857,135.4
15858,130.1
15859,127.0
15860,129.8
15861,141.4
15862,141.3
15863,128.3
15864,128.8
15865,131.2
15866,126.9
15867,128.4
15868,117.1
15869,133.6
15870,136.1
15871,133.3
15872,130.1
15873,134.2
15874,135.3
15875,134.6
15876,143.0
15877,134.0
15878,137.4
15879,135.1
15880,133.2
15881,136.4
15882,141.0
15883,138.2
15884,148.1
15885,136.4
15886,145.9
15887,135.9
15888,135.2
15889,141.3
15890,140.6
15891,146.0
15892,138.3
15893,156.3
15894,137.7
15895,150.0
15896,146.4
15897,142.0
15898,138.5
15899,139.5
15900,162.2
15901,133.9
15902,147.8
15903,139.6
15904,150.5
15905,141.6
15906,142.2
15907,154.1
15908,157.1
15909,142.5
15910,145.6
15911,156.3
15912,146.3
15913,145.2
15914,144.2
15915,154.3
15916,146.4
15917,176.4
15918,160.3
15919,166.6
15920,160.2
15921,137.6
15922,161.3
15923,150.0
15924,153.1
15925,172.1
15926,149.4
15927,150.9
15928,152.5
15929,149.3
15930,159.1
15931,144.3
15932,158.5
15933,147.4
15934,148.8
15935,154.3
15936,145.5
15937,156.2
15938,127.1
15939,136.3
15940,117.4
15941,119.7
15942,125.6
15943,124.6
15944,124.2
15945,126.4
15946,128.5
15947,119.4
15948,109.9
15949,118.3
15950,115.6
15951,126.4
15952,121.7
15953,118.6
15954,128.3
15955,126.7
15956,115.1
15957,112.0
15958,129.8
15959,120.1
15960,124.8
15961,117.0
15962,135.0
15963,134.0
15964,130.0
15965,138.0
15966,138.5
15967,123.5
15968,137.0
15969,127.2
15970,133.4
15971,121.5
15972,122.8
15973,122.0
15974,132.0
15975,124.0
15976,126.0
15977,125.0
15978,123.0
15979,119.0
15980,124.7
15981,125.5
15982,122.7
15983,126.0
15984,125.0
15985,130.0
15986,134.0
15987,145.1
15988,136.3
15989,134.6
15990,146.8
15991,139.6
15992,131.3
15993,133.7
15994,136.9
15995,136.1
15996,137.2
15997,125.7
15998,138.2
15999,132.3
16000,141.4
16001,127.7
16002,145.0
16003,135.3
16004,127.0
16005,143.6
16006,123.5
16007,132.9
16008,139.9
16009,130.5
16010,127.8
16011,127.5
16012,149.1
16013,134.0
16014,125.5
16015,145.6
16016,136.5
16017,143.6
16018,139.8
16019,152.6
16020,140.9
16021,130.9
16022,140.9
16023,139.6
16024,138.0
16025,138.5
16026,143.3
16027,138.1
16028,144.4
16029,138.7
16030,139.6
16031,130.7
16032,144.7
16033,140.4
16034,146.0
16035,139.4
16036,142.1
16037,151.2
16038,146.7
16039,145.4
16040,156.5
16041,153.4
16042,143.6
16043,150.0
16044,148.6
16045,148.6
16046,148.6
16047,145.2
16048,147.0
16049,145.9
16050,166.9
16051,150.2
16052,144.3
16053,140.4
16054,140.9
16055,140.1
16056,146.2
16057,154.2
16058,156.3
16059,151.3
16060,142.1
16061,151.2
16062,168.9
16063,158.6
16064,142.3
16065,148.4
16066,163.6
16067,154.5
16068,145.8
16069,151.2
16070,159.8
16071,153.9
16072,168.2
16073,158.9
16074,159.1
16075,152.4
16076,148.9
16077,154.5
16078,147.7
16079,161.3
16080,151.9
16081,159.8
16082,160.6
16083,162.8
16084,131.0
16085,129.6
16086,118.2
16087,120.0
16088,113.7
16089,120.1
16090,118.3
16091,111.0
16092,109.0
16093,128.9
16094,126.1
16095,128.8
16096,117.3
16097,121.0
16098,128.4
16099,121.5
16100,119.5
16101,117.5
16102,120.2
16103,113.8
16104,119.0
16105,113.2
16106,113.4
16107,113.3
16108,120.7
16109,117.0
16110,119.0
16111,130.2
16112,134.8
16113,123.2
16114,120.5
16115,128.6
16116,128.6
16117,122.4
16118,122.3
16119,127.3
16120,124.2
16121,123.5
16122,132.9
16123,122.7
16124,128.2
16125,122.5
16126,127.3
16127,130.4
16128,132.8
16129,133.5
16130,137.5
16131,124.1
16132,124.3
16133,124.4
16134,120.0
16135,118.2
16136,137.8
16137,126.3
16138,126.7
16139,137.2
16140,137.4
16141,135.5
16142,136.9
16143,137.0
16144,129.7
16145,126.4
16146,127.2
16147,135.0
16148,139.1
16149,136.7
16150,128.1
16151,130.3
16152,124.5
16153,141.3
16154,140.7
16155,133.0
16156,126.8
16157,148.0
16158,134.4
16159,139.2
16160,139.9
16161,131.1
16162,136.3
16163,146.6
16164,134.5
16165,138.8
16166,132.9
16167,140.0
16168,136.1
16169,139.7
16170,139.7
16171,150.3
16172,137.2
16173,147.3
16174,134.2
16175,147.4
16176,143.0
16177,138.8
16178,138.4
16179,133.5
16180,149.5
16181,141.4
16182,127.6
16183,138.8
16184,147.7
16185,148.4
16186,141.6
16187,139.4
16188,134.4
16189,149.4
16190,150.5
16191,152.8
16192,141.3
16193,149.9
16194,144.6
16195,142.2
16196,157.1
16197,152.1
16198,143.5
16199,145.4
16200,141.5
16201,140.3
16202,142.3
16203,143.6
16204,152.0
16205,150.3
16206,157.6
16207,146.5
16208,148.6
16209,151.5
16210,162.5
16211,145.4
16212,147.5
16213,153.8
16214,166.7
16215,160.8
16216,142.1
16217,155.1
16218,157.4
16219,152.4
16220,157.8
16221,150.6
16222,156.2
16223,159.7
16224,157.6
16225,161.7
16226,144.3
16227,135.2
16228,141.0
16229,149.9
16230,155.3
16231,146.0
16232,152.3
16233,146.2
16234,118.3
16235,118.1
16236,114.1
16237,122.7
16238,120.6
16239,125.7
16240,134.6
16241,121.8
16242,119.0
16243,114.7
16244,121.9
16245,122.6
16246,122.1
16247,110.1
16248,118.1
16249,117.0
16250,118.6
16251,123.5
16252,118.3
16253,122.2
16254,122.1
16255,123.3
16256,112.6
16257,121.7
16258,118.5
16259,118.6
16260,116.4
16261,124.6
16262,115.2
16263,129.6
16264,121.9
16265,129.9
16266,130.1
16267,122.0
16268,133.4
16269,124.8
16270,134.0
16271,134.5
16272,117.5
16273,127.0
16274,130.7
16275,132.0
16276,132.2
16277,132.3
16278,124.0
16279,123.8
16280,122.5
16281,125.3
16282,125.5
16283,124.6
16284,124.4
16285,121.7
16286,132.0
16287,119.1
16288,123.8
16289,129.4
16290,128.4
16291,128.8
16292,128.4
16293,124.9
16294,130.0
16295,129.1
16296,134.7
16297,134.0
16298,127.7
16299,137.2
16300,128.3
16301,123.6
16302,133.6
16303,136.2
16304,135.3
16305,145.5
16306,131.5
16307,137.8
16308,134.3
16309,132.0
16310,130.9
16311,137.3
16312,135.1
16313,128.2
16314,128.1
16315,130.1
16316,134.9
16317,139.2
16318,132.5
16319,135.8
16320,148.3
16321,135.6
16322,136.7
16323,146.9
16324,138.1
16325,146.0
16326,144.5
16327,139.2
16328,148.4
16329,145.6
16330,136.6
16331,139.9
16332,139.7
16333,145.7
16334,143.9
16335,135.7
16336,131.6
16337,134.0
16338,141.0
16339,139.1
16340,133.2
16341,139.4
16342,133.2
16343,140.1
16344,138.5
16345,146.8
16346,128.6
16347,142.2
16348,137.8
16349,143.6
16350,133.7
16351,146.3
16352,142.4
16353,142.9
16354,149.8
16355,143.2
16356,150.7
16357,160.5
16358,145.9
16359,150.0
16360,140.8
16361,148.3
16362,144.3
16363,143.2
16364,151.0
16365,138.9
16366,142.6
16367,133.7
16368,146.6
16369,156.5
16370,150.3
16371,140.6
16372,146.2
16373,143.5
16374,142.6
16375,144.0
16376,143.0
16377,154.3
16378,148.2
16379,144.5
16380,155.8
16381,156.5
16382,158.7
16383,163.1
16384,168.3
16385,151.2
16386,154.6
16387,150.9
16388,153.2
16389,160.3
16390,158.3
16391,152.3
16392,152.1
16393,155.6
16394,149.6
16395,149.8
16396,150.5
16397,150.3
16398,152.5
16399,144.5
16400,157.3
16401,155.7
16402,157.2
16403,153.4
16404,157.7
16405,149.3
16406,152.6
16407,150.5
16408,125.9
16409,115.1
16410,120.5
16411,126.4
16412,124.5
16413,128.7
16414,117.4
16415,118.4
16416,116.1
16417,116.1
16418,126.6
16419,126.2
16420,116.4
16421,119.7
16422,126.3
16423,121.0
16424,116.7
16425,117.9
16426,122.3
16427,120.0
16428,123.4
16429,117.9
16430,113.6
16431,124.2
16432,118.3
16433,122.4
16434,130.3
16435,129.3
16436,130.8
16437,128.5
16438,125.8
16439,135.2
16440,126.0
16441,124.9
16442,135.5
16443,118.4
16444,132.0
16445,141.4
16446,134.9
16447,129.7
16448,135.3
16449,128.9
16450,133.1
16451,139.3
16452,134.2
16453,131.1
16454,127.1
16455,137.0
16456,117.9
16457,135.5
16458,124.7
16459,136.0
16460,136.3
16461,128.3
16462,136.0
16463,137.7
16464,136.9
16465,131.5
16466,119.7
16467,128.1
16468,125.4
16469,130.9
16470,141.8
16471,141.6
16472,127.9
16473,128.3
16474,145.7
16475,123.9
16476,135.5
16477,138.7
16478,139.3
16479,126.5
16480,132.7
16481,134.0
16482,130.5
16483,132.1
16484,121.7
16485,131.7
16486,142.6
16487,142.5
16488,135.5
16489,129.2
16490,142.3
16491,142.4
16492,139.7
16493,156.9
16494,131.7
16495,129.9
16496,136.7
16497,134.8
16498,142.3
16499,129.4
16500,133.0
16501,124.6
16502,146.4
16503,137.0
16504,129.4
16505,137.3
16506,134.0
16507,151.4
16508,141.0
16509,129.9
16510,137.2
16511,138.2
16512,135.2
16513,152.4
16514,142.3
16515,138.3
16516,147.0
16517,148.8
16518,130.9
16519,141.3
16520,140.8
16521,147.9
16522,140.0
16523,143.8
16524,140.4
16525,139.2
16526,150.5
16527,145.4
16528,147.6
16529,148.4
16530,140.0
16531,142.7
16532,159.4
16533,142.6
16534,151.3
16535,139.7
16536,158.6
16537,150.3
16538,144.9
16539,154.4
16540,165.6
16541,146.6
16542,158.6
16543,154.9
16544,152.3
16545,148.3
16546,162.6
16547,150.9
16548,162.6
16549,146.5
16550,164.5
16551,148.7
16552,146.2
16553,149.6
16554,147.9
16555,147.7
16556,153.2
16557,157.3
16558,158.1
16559,149.2
16560,156.5
16561,156.6
16562,155.9
16563,121.0
16564,118.6
16565,131.9
16566,132.0
16567,124.7
16568,127.2
16569,133.8
16570,124.9
16571,116.5
16572,121.8
16573,120.3
16574,125.1
16575,114.7
16576,124.4
16577,118.6
16578,123.0
16579,122.6
16580,115.9
16581,113.6
16582,135.8
16583,130.9
16584,127.1
16585,123.5
16586,113.8
16587,118.9
16588,114.8
16589,119.2
16590,123.5
16591,128.9
16592,131.8
16593,121.0
16594,127.4
16595,133.0
16596,124.9
16597,134.2
16598,123.0
16599,129.2
16600,138.5
16601,123.5
16602,136.2
16603,124.5
16604,129.4
16605,131.9
16606,126.6
16607,130.6
16608,126.5
16609,133.0
16610,124.6
16611,124.6
16612,140.3
16613,120.2
16614,132.0
16615,131.2
16616,117.8
16617,132.5
16618,124.0
16619,124.8
16620,136.7
16621,137.8
16622,130.6
16623,133.7
16624,145.5
16625,139.0
16626,128.4
16627,132.9
16628,138.9
16629,136.2
16630,133.2
16631,126.4
16632,134.9
16633,123.4
16634,138.1
16635,132.0
16636,138.2
16637,138.4
16638,125.6
16639,124.0
16640,140.0
16641,124.8
16642,127.9
16643,141.8
16644,124.3
16645,129.3
16646,133.3
16647,144.1
16648,138.9
16649,148.0
16650,135.8
16651,133.4
16652,143.0
16653,139.6
16654,138.4
16655,133.2
16656,144.6
16657,135.3
16658,147.4
16659,140.4
16660,142.0
16661,135.4
16662,138.4
16663,154.2
16664,133.4
16665,143.7
16666,143.9
16667,135.8
16668,138.5
16669,140.0
16670,139.3
16671,132.0
16672,142.1
16673,141.2
16674,141.4
16675,138.3
16676,146.1
16677,170.1
16678,143.5
16679,140.8
16680,137.9
16681,139.8
16682,127.2
16683,139.0
16684,146.8
16685,141.9
16686,132.1
16687,139.1
16688,142.3
16689,155.4
16690,149.0
16691,141.5
16692,147.0
16693,153.0
16694,159.9
16695,132.2
16696,144.3
16697,144.4
16698,146.6
16699,149.0
16700,145.0
16701,170.0
16702,155.0
16703,147.0
16704,151.0
16705,138.0
16706,166.0
16707,161.0
16708,165.0
16709,153.0
16710,152.0
16711,148.0
16712,153.0
16713,166.0
16714,143.0
16715,145.0
16716,150.0
16717,142.0
16718,155.0
16719,154.0
16720,155.0
16721,151.0
16722,152.0
16723,143.0
16724,160.0
16725,135.9
16726,119.7
16727,121.9
16728,122.9
16729,118.2
16730,121.6
16731,128.0
16732,126.2
16733,117.5
16734,131.3
16735,122.6
16736,120.1
16737,129.5
16738,120.7
16739,130.9
16740,130.9
16741,124.6
16742,119.4
16743,118.3
16744,123.0
16745,121.9
16746,119.3
16747,123.1
16748,122.5
16749,116.5
16750,121.7
16751,134.2
16752,134.9
16753,127.9
16754,132.6
16755,131.5
16756,122.8
16757,133.4
16758,129.0
16759,126.3
16760,142.0
16761,128.8
16762,127.8
16763,119.7
16764,134.7
16765,118.4
16766,140.2
16767,124.2
16768,116.6
16769,126.6
16770,127.1
16771,130.7
16772,131.3
16773,120.5
16774,129.8
16775,118.8
16776,133.2
16777,123.3
16778,121.3
16779,133.3
16780,140.8
16781,134.2
16782,137.1
16783,130.8
16784,137.4
16785,130.0
16786,135.2
16787,140.2
16788,143.1
16789,138.3
16790,130.0
16791,137.9
16792,134.2
16793,127.8
16794,128.8
16795,129.0
16796,129.2
16797,137.1
16798,146.9
16799,134.5
16800,123.7
16801,120.2
16802,151.0
16803,138.2
16804,131.0
16805,141.1
16806,136.0
16807,143.3
16808,135.6
16809,140.7
16810,146.3
16811,137.2
16812,132.8
16813,140.3
16814,137.3
16815,137.8
16816,136.8
16817,138.6
16818,131.8
16819,139.4
16820,136.8
16821,133.9
16822,137.5
16823,124.4
16824,135.4
16825,125.8
16826,133.7
16827,129.1
16828,138.0
16829,131.0
16830,160.2
16831,143.8
16832,151.1
16833,143.7
16834,148.8
16835,147.7
16836,144.9
16837,143.7
16838,151.4
16839,147.2
16840,140.9
16841,150.7
16842,148.9
16843,144.6
16844,137.6
16845,148.8
16846,145.8
16847,153.3
16848,152.2
16849,145.0
16850,131.1
16851,138.0
16852,140.7
16853,139.3
16854,147.0
16855,155.8
16856,153.7
16857,152.4
16858,155.3
16859,159.7
16860,165.7
16861,138.3
16862,149.4
16863,152.1
16864,164.1
16865,157.6
16866,138.3
16867,160.5
16868,146.3
16869,149.0
16870,146.1
16871,158.3
16872,156.9
16873,149.2
16874,154.1
16875,155.4
16876,150.7
16877,155.7
16878,163.4
16879,157.1
16880,152.1
16881,154.4
16882,142.5
16883,152.6
16884,118.9
16885,112.3
16886,116.7
16887,118.6
16888,116.0
16889,112.8
16890,122.3
16891,119.9
16892,118.4
16893,122.9
16894,116.6
16895,116.6
16896,124.4
16897,117.7
16898,127.9
16899,113.2
16900,114.9
16901,116.2
16902,120.2
16903,119.0
16904,124.7
16905,126.0
16906,133.6
16907,127.9
16908,125.9
16909,120.3
16910,126.6
16911,131.7
16912,124.9
16913,129.4
16914,139.7
16915,123.7
16916,123.2
16917,132.6
16918,126.4
16919,124.6
16920,133.5
16921,126.9
16922,123.1
16923,128.8
16924,124.3
16925,142.3
16926,124.5
16927,132.7
16928,133.8
16929,138.2
16930,126.5
16931,139.7
16932,131.3
16933,140.2
16934,137.5
16935,128.4
16936,134.9
16937,128.6
16938,136.6
16939,136.1
16940,139.6
16941,142.8
16942,128.8
16943,138.5
16944,141.1
16945,143.1
16946,130.7
16947,156.8
16948,140.3
16949,135.4
16950,137.3
16951,140.5
16952,129.3
16953,138.1
16954,141.3
16955,137.8
16956,132.1
16957,133.2
16958,142.2
16959,138.8
16960,128.0
16961,157.4
16962,153.3
16963,134.0
16964,155.1
16965,135.2
16966,146.6
16967,158.7
16968,146.2
16969,135.6
16970,156.3
16971,150.4
16972,159.9
16973,149.0
16974,151.0
16975,131.5
16976,141.5
16977,141.0
16978,169.1
16979,137.8
16980,144.2
16981,139.8
16982,158.0
16983,149.7
16984,144.7
16985,137.9
16986,151.1
16987,160.4
16988,151.5
16989,152.0
16990,160.5
16991,148.8
16992,159.7
16993,161.5
16994,149.7
16995,143.6
16996,152.2
16997,150.4
16998,162.9
16999,159.8
17000,153.4
17001,150.7
17002,152.4
17003,146.8
17004,156.8
17005,156.9
17006,154.0
17007,153.3
17008,144.2
17009,153.2
17010,156.0
17011,164.5
17012,143.3
17013,168.7
17014,115.0
17015,116.0
17016,113.1
17017,119.1
17018,116.7
17019,119.0
17020,117.8
17021,123.9
17022,118.2
17023,128.0
17024,124.6
17025,120.9
17026,116.2
17027,119.1
17028,125.3
17029,120.1
17030,117.0
17031,132.8
17032,119.1
17033,122.1
17034,120.6
17035,124.6
17036,117.1
17037,117.7
17038,130.1
17039,115.0
17040,118.8
17041,122.3
17042,117.3
17043,116.6
17044,125.0
17045,124.6
17046,122.0
17047,129.7
17048,132.6
17049,120.9
17050,131.3
17051,113.1
17052,120.6
17053,123.2
17054,134.1
17055,135.3
17056,126.4
17057,122.1
17058,126.1
17059,132.2
17060,127.9
17061,123.1
17062,137.7
17063,119.8
17064,136.9
17065,125.6
17066,117.9
17067,120.9
17068,117.9
17069,122.7
17070,117.0
