,height
17112,126.5
17113,131.3
17114,144.1
17115,136.9
17116,139.8
17117,132.6
17118,139.9
17119,136.2
17120,138.8
17121,137.7
17122,142.8
17123,133.0
17124,129.0
17125,136.0
17126,142.4
17127,147.1
17128,132.2
17129,129.7
17130,131.0
17131,130.8
17132,138.8
17133,129.2
17134,140.9
17135,137.9
17136,147.6
17137,132.1
17138,142.7
17139,136.6
17140,138.5
17141,127.1
17142,138.8
17143,150.7
17144,138.5
17145,153.7
17146,140.9
17147,142.8
17148,133.4
17149,130.5
17150,148.1
17151,139.9
17152,145.2
17153,135.3
17154,139.0
17155,153.0
17156,149.4
17157,134.9
17158,140.4
17159,137.5
17160,163.2
17161,155.0
17162,140.6
17163,135.8
17164,150.8
17165,149.6
17166,159.9
17167,164.3
17168,152.8
17169,148.0
17170,164.6
17171,161.6
17172,141.4
17173,151.0
17174,147.5
17175,149.8
17176,141.3
17177,151.3
17178,165.0
17179,160.1
17180,145.0
17181,151.2
17182,145.6
17183,151.1
17184,145.2
17185,148.4
17186,151.1
17187,150.8
17188,151.4
17189,152.0
17190,148.0
17191,144.7
17192,150.8
17193,141.1
17194,148.7
17195,125.8
17196,111.1
17197,126.8
17198,117.5
17199,121.8
17200,118.4
17201,125.6
17202,120.0
17203,113.1
17204,116.9
17205,125.7
17206,113.4
17207,119.5
17208,119.5
17209,135.5
17210,118.7
17211,124.0
17212,124.4
17213,126.2
17214,129.1
17215,123.2
17216,118.5
17217,124.2
17218,121.2
17219,116.2
17220,133.2
17221,126.6
17222,137.4
17223,129.9
17224,133.4
17225,130.1
17226,121.6
17227,132.0
17228,118.8
17229,133.7
17230,124.7
17231,124.0
17232,130.2
17233,125.0
17234,125.7
17235,131.9
17236,121.0
17237,126.6
17238,118.8
17239,131.1
17240,130.3
17241,123.4
17242,124.9
17243,141.8
17244,130.4
17245,135.1
17246,131.5
17247,146.4
17248,134.8
17249,133.8
17250,127.8
17251,124.3
17252,132.5
17253,126.3
17254,138.2
17255,135.6
17256,124.6
17257,134.8
17258,126.4
17259,123.9
17260,141.2
17261,126.6
17262,133.1
17263,144.8
17264,135.8
17265,130.5
17266,134.5
17267,134.1
17268,134.4
17269,132.2
17270,125.8
17271,144.0
17272,144.4
17273,142.1
17274,135.2
17275,140.2
17276,138.4
17277,136.0
17278,128.7
17279,141.0
17280,142.4
17281,136.5
17282,133.0
17283,143.4
17284,152.0
17285,143.6
17286,143.5
17287,151.6
17288,152.5
17289,124.1
17290,133.0
17291,140.5
17292,140.0
17293,146.1
17294,134.0
17295,141.4
17296,130.0
17297,137.3
17298,143.8
17299,165.5
17300,136.5
17301,138.1
17302,149.7
17303,155.4
17304,147.3
17305,151.7
17306,151.7
17307,139.8
17308,131.1
17309,139.9
17310,145.7
17311,152.0
17312,146.9
17313,152.1
17314,143.4
17315,148.6
17316,136.2
17317,142.8
17318,141.5
17319,151.5
17320,149.5
17321,146.9
17322,142.3
17323,139.0
17324,144.6
17325,148.3
17326,151.6
17327,159.4
17328,150.0
17329,146.7
17330,153.5
17331,155.2
17332,148.1
17333,152.2
17334,155.2
17335,141.9
17336,145.4
17337,147.5
17338,149.8
17339,144.6
17340,160.7
17341,150.8
17342,158.2
17343,131.5
17344,150.5
17345,147.7
17346,151.0
17347,154.4
17348,157.4
17349,146.9
17350,121.5
17351,114.3
17352,111.6
17353,114.6
17354,116.5
17355,123.0
17356,123.0
17357,118.3
17358,125.0
17359,118.3
17360,118.2
17361,126.7
17362,129.2
17363,128.0
17364,126.2
17365,118.1
17366,117.3
17367,124.4
17368,127.2
17369,126.3
17370,110.2
17371,110.6
17372,118.0
17373,123.7
17374,119.6
17375,121.1
17376,116.8
17377,136.6
17378,124.2
17379,120.3
17380,130.1
17381,129.2
17382,128.8
17383,128.3
17384,122.6
17385,116.4
17386,129.1
17387,130.1
17388,142.7
17389,123.2
17390,128.5
17391,116.6
17392,123.7
17393,123.4
17394,132.9
17395,128.3
17396,125.9
17397,121.0
17398,122.3
17399,126.5
17400,121.8
17401,128.8
17402,135.1
17403,133.2
17404,136.9
17405,132.0
17406,137.7
17407,130.5
17408,137.1
17409,130.4
17410,145.9
17411,133.0
17412,141.4
17413,127.1
17414,131.9
17415,133.9
17416,143.8
17417,129.5
17418,142.9
17419,135.3
17420,124.8
17421,142.5
17422,142.3
17423,137.3
17424,134.6
17425,133.8
17426,137.5
17427,129.5
17428,126.5
17429,150.6
17430,136.5
17431,150.0
17432,129.9
17433,141.0
17434,136.0
17435,142.7
17436,136.5
17437,147.1
17438,139.4
17439,133.2
17440,131.3
17441,132.7
17442,148.8
17443,137.7
17444,135.4
17445,145.1
17446,136.2
17447,131.8
17448,137.5
17449,148.7
17450,139.3
17451,149.1
17452,137.7
17453,123.1
17454,140.5
17455,147.1
17456,131.7
17457,137.8
17458,148.6
17459,140.8
17460,148.1
17461,140.5
17462,147.4
17463,142.4
17464,141.9
17465,141.4
17466,144.6
17467,151.8
17468,141.8
17469,137.6
17470,141.1
17471,150.7
17472,142.7
17473,148.1
17474,156.9
17475,157.4
17476,155.2
17477,142.9
17478,144.4
17479,147.6
17480,154.1
17481,150.3
17482,149.7
17483,148.8
17484,151.0
17485,147.8
17486,158.8
17487,154.9
17488,146.3
17489,158.9
17490,149.9
17491,144.0
17492,151.3
17493,153.2
17494,153.3
17495,148.2
17496,158.7
17497,143.9
17498,146.6
17499,169.3
17500,148.5
17501,159.0
17502,136.2
17503,147.9
17504,147.8
17505,155.2
17506,135.6
17507,162.6
17508,155.9
17509,140.8
17510,158.0
17511,140.2
17512,154.5
17513,119.0
17514,115.5
17515,124.8
17516,114.0
17517,111.1
17518,129.1
17519,120.4
17520,118.6
17521,118.0
17522,115.6
17523,118.1
17524,121.0
17525,115.7
17526,123.3
17527,111.1
17528,129.3
17529,118.5
17530,124.2
17531,112.4
17532,129.7
17533,112.2
17534,117.5
17535,139.8
17536,126.8
17537,120.0
17538,130.3
17539,139.1
17540,120.9
17541,129.4
17542,121.2
17543,125.4
17544,134.4
17545,139.6
17546,123.5
17547,130.9
17548,132.9
17549,121.6
17550,124.1
17551,127.6
17552,123.4
17553,122.3
17554,131.0
17555,121.7
17556,129.1
17557,131.1
17558,128.9
17559,127.7
17560,132.5
17561,131.3
17562,133.1
17563,153.7
17564,134.4
17565,130.7
17566,135.1
17567,123.8
17568,129.8
17569,125.8
17570,137.1
17571,136.0
17572,136.9
17573,132.3
17574,126.7
17575,141.6
17576,117.4
17577,123.1
17578,128.8
17579,133.9
17580,123.4
17581,138.6
17582,137.1
17583,154.2
17584,135.4
17585,145.1
17586,140.6
17587,150.6
17588,136.1
17589,143.0
17590,144.3
17591,130.6
17592,142.8
17593,145.9
17594,140.3
17595,143.0
17596,139.9
17597,135.6
17598,139.0
17599,146.1
17600,142.2
17601,135.7
17602,135.9
17603,150.4
17604,130.2
17605,147.0
17606,146.3
17607,139.3
17608,144.4
17609,155.2
17610,146.5
17611,134.8
17612,144.5
17613,162.8
17614,151.8
17615,138.8
17616,154.8
17617,152.3
17618,146.6
17619,148.8
17620,144.5
17621,158.7
17622,149.7
17623,143.8
17624,153.1
17625,135.4
17626,151.7
17627,145.1
17628,148.6
17629,155.4
17630,136.4
17631,141.5
17632,151.2
17633,151.0
17634,150.3
17635,152.6
17636,155.7
17637,157.4
17638,148.1
17639,158.1
17640,162.8
17641,142.0
17642,149.7
17643,156.8
17644,144.9
17645,157.9
17646,152.6
17647,144.3
17648,159.6
17649,151.3
17650,155.7
17651,155.5
17652,153.3
17653,150.6
17654,157.2
17655,157.3
17656,141.4
17657,150.7
17658,157.5
17659,114.8
17660,121.1
17661,130.1
17662,119.6
17663,117.3
17664,119.7
17665,120.6
17666,122.0
17667,123.2
17668,129.0
17669,114.6
17670,123.0
17671,127.9
17672,127.8
17673,117.5
17674,123.3
17675,118.2
17676,116.1
17677,115.4
17678,123.8
17679,119.7
17680,115.0
17681,122.0
17682,138.6
17683,126.8
17684,129.0
17685,125.8
17686,123.6
17687,119.7
17688,122.8
17689,130.5
17690,127.7
17691,126.4
17692,117.1
17693,136.9
17694,134.2
17695,112.9
17696,123.8
17697,127.9
17698,134.1
17699,128.5
17700,124.9
17701,125.5
17702,132.2
17703,133.1
17704,127.1
17705,130.3
17706,131.6
17707,129.0
17708,125.9
17709,130.0
17710,136.0
17711,127.9
17712,136.7
17713,129.2
17714,138.8
17715,131.7
17716,135.0
17717,140.2
17718,122.7
17719,130.3
17720,135.4
17721,127.7
17722,133.5
17723,131.5
17724,129.8
17725,144.2
17726,125.5
17727,135.7
17728,134.6
17729,127.6
17730,136.7
17731,137.0
17732,141.3
17733,141.7
17734,138.9
17735,140.7
17736,138.7
17737,140.7
17738,139.9
17739,148.4
17740,131.1
17741,131.3
17742,142.7
17743,145.1
17744,144.6
17745,138.9
17746,131.9
17747,139.7
17748,140.0
17749,141.9
17750,157.0
17751,139.2
17752,154.2
17753,144.6
17754,139.3
17755,153.4
17756,135.8
17757,151.1
17758,151.6
17759,136.6
17760,140.1
17761,147.4
17762,154.7
17763,143.7
17764,148.5
17765,146.0
17766,140.7
17767,145.7
17768,139.7
17769,136.0
17770,140.8
17771,161.4
17772,156.8
17773,148.3
17774,135.1
17775,146.2
17776,133.7
17777,159.1
17778,154.4
17779,150.0
17780,136.9
17781,142.2
17782,147.2
17783,149.4
17784,156.9
17785,135.5
17786,157.1
17787,162.7
17788,115.3
17789,117.7
17790,111.1
17791,106.9
17792,118.7
17793,122.0
17794,120.4
17795,128.8
17796,128.0
17797,113.9
17798,119.7
17799,126.0
17800,118.0
17801,130.3
17802,110.8
17803,115.5
17804,125.1
17805,130.2
17806,127.8
17807,131.1
17808,128.2
17809,130.3
17810,130.1
17811,125.5
17812,120.3
17813,125.3
17814,137.5
17815,129.6
17816,124.1
17817,125.0
17818,137.7
17819,128.5
17820,124.2
17821,129.4
17822,136.6
17823,120.2
17824,130.9
17825,153.4
17826,131.1
17827,136.3
17828,128.0
17829,140.7
17830,150.5
17831,132.3
17832,133.4
17833,125.2
17834,138.8
17835,129.0
17836,138.0
17837,133.9
17838,133.7
17839,135.3
17840,139.3
17841,140.8
17842,131.9
17843,136.5
17844,145.8
17845,130.0
17846,136.3
17847,139.1
17848,144.4
17849,141.7
17850,147.3
17851,133.0
17852,142.4
17853,133.0
17854,141.5
17855,135.3
17856,136.4
17857,143.9
17858,141.1
17859,137.2
17860,143.8
17861,145.9
17862,141.6
17863,143.3
17864,157.1
17865,143.2
17866,145.4
17867,153.0
17868,155.9
17869,145.1
17870,145.5
17871,138.1
17872,145.2
17873,153.4
17874,140.7
17875,153.1
17876,162.6
17877,141.9
17878,165.1
17879,153.4
17880,145.9
17881,148.1
17882,155.4
17883,146.8
17884,151.4
17885,149.0
17886,137.1
17887,140.2
17888,147.9
17889,158.2
17890,148.8
17891,111.4
17892,130.4
17893,120.5
17894,116.8
17895,122.2
17896,113.2
17897,119.2
17898,132.1
17899,123.7
17900,124.6
17901,129.9
17902,124.1
17903,113.0
17904,128.3
17905,125.0
17906,122.3
17907,122.3
17908,124.0
17909,118.0
17910,126.6
17911,116.8
17912,122.1
17913,121.1
17914,117.3
17915,117.0
17916,118.5
17917,136.3
17918,126.0
17919,125.4
17920,135.0
17921,134.4
17922,133.8
17923,131.3
17924,131.5
17925,131.6
17926,122.5
17927,122.5
17928,127.9
17929,125.0
17930,124.6
17931,127.1
17932,119.0
17933,124.9
17934,131.6
17935,135.7
17936,126.6
17937,136.4
17938,123.4
17939,132.7
17940,132.0
17941,133.7
17942,142.2
17943,139.7
17944,135.4
17945,139.0
17946,130.7
17947,127.5
17948,136.9
17949,128.3
17950,124.3
17951,134.2
17952,150.3
17953,140.9
17954,141.6
17955,144.1
17956,143.7
17957,150.7
17958,138.0
17959,134.2
17960,146.2
17961,135.9
17962,141.5
17963,142.3
17964,146.1
17965,138.8
17966,133.5
17967,136.3
17968,141.1
17969,151.0
17970,147.1
17971,149.8
17972,146.7
17973,159.6
17974,142.4
17975,142.3
17976,137.6
17977,137.4
17978,157.9
17979,157.0
17980,143.3
17981,142.0
17982,150.3
17983,146.7
17984,153.4
17985,142.3
17986,153.3
17987,145.5
17988,159.0
17989,139.8
17990,156.3
17991,151.2
17992,156.4
17993,157.7
17994,155.7
17995,140.2
17996,159.3
17997,152.3
17998,158.0
17999,145.7
18000,148.0
18001,122.5
18002,121.5
18003,121.6
18004,131.4
18005,128.7
18006,119.9
18007,128.7
18008,115.3
18009,120.1
18010,125.2
18011,127.7
18012,118.6
18013,125.1
18014,119.1
18015,121.0
18016,126.7
18017,124.7
18018,127.8
18019,127.3
18020,131.8
18021,129.0
18022,128.5
18023,137.1
18024,130.6
18025,126.0
18026,133.8
18027,132.0
18028,121.4
18029,124.7
18030,124.3
18031,122.7
18032,134.5
18033,127.4
18034,135.0
18035,128.5
18036,135.0
18037,134.0
18038,139.5
18039,135.2
18040,131.5
18041,137.5
18042,136.2
18043,135.5
18044,140.9
18045,137.2
18046,134.3
18047,140.4
18048,138.2
18049,139.5
18050,137.7
18051,140.3
18052,142.5
18053,138.7
18054,152.0
18055,137.3
18056,146.1
18057,134.0
18058,139.0
18059,137.0
18060,140.4
18061,140.9
18062,154.7
18063,144.8
18064,152.8
18065,141.8
18066,153.7
18067,146.8
18068,138.9
18069,142.0
18070,157.1
18071,149.9
18072,160.7
18073,153.4
18074,154.4
18075,152.6
18076,146.5
18077,150.6
18078,149.6
18079,123.6
18080,129.3
18081,116.9
18082,123.8
18083,121.0
18084,123.5
18085,127.8
18086,123.8
18087,115.7
18088,117.3
18089,120.1
18090,120.8
18091,123.0
18092,116.9
18093,131.7
18094,127.6
18095,122.4
18096,121.3
18097,121.3
18098,121.6
18099,113.5
18100,116.2
18101,121.3
18102,116.5
18103,119.6
18104,114.9
18105,132.9
18106,123.7
18107,128.8
18108,135.7
18109,129.5
18110,118.1
18111,120.2
18112,128.0
18113,139.3
18114,132.2
18115,132.2
18116,122.6
18117,124.0
18118,126.9
18119,126.5
18120,119.7
18121,133.4
18122,121.2
18123,126.5
18124,137.1
18125,132.0
18126,119.0
18127,130.3
18128,122.1
18129,132.4
18130,116.0
18131,122.8
18132,121.0
18133,136.3
18134,136.7
18135,124.7
18136,136.4
18137,129.2
18138,135.7
18139,131.4
18140,143.8
18141,137.5
18142,133.0
18143,130.9
18144,137.0
18145,132.2
18146,122.2
18147,140.6
18148,137.1
18149,137.1
18150,131.8
18151,136.7
18152,131.3
18153,132.1
18154,134.6
18155,133.1
18156,133.4
18157,133.4
18158,144.4
18159,140.4
18160,137.6
18161,129.7
18162,133.7
18163,148.4
18164,148.0
18165,135.7
18166,132.8
18167,142.0
18168,138.5
18169,146.8
18170,140.0
18171,139.6
18172,136.5
18173,140.0
18174,137.9
18175,138.2
18176,143.5
18177,137.6
18178,132.0
18179,153.7
18180,133.9
18181,146.7
18182,152.7
18183,131.0
18184,141.8
18185,140.2
18186,158.0
18187,151.1
18188,134.1
18189,141.8
18190,157.6
18191,145.1
18192,149.2
18193,149.2
18194,149.2
18195,137.0
18196,153.0
18197,143.6
18198,141.2
18199,152.8
18200,148.0
18201,149.6
18202,163.3
18203,161.2
18204,171.2
18205,147.7
18206,147.9
18207,155.5
18208,148.1
18209,158.8
18210,148.6
18211,157.6
18212,143.7
18213,147.6
18214,149.1
18215,145.6
18216,156.1
18217,152.2
18218,145.0
18219,150.7
18220,159.0
18221,115.6
18222,118.0
18223,120.4
18224,127.7
18225,119.5
18226,117.6
18227,116.3
18228,123.4
18229,121.1
18230,119.3
18231,121.3
18232,120.9
18233,140.6
18234,128.7
18235,125.0
18236,133.4
18237,135.4
18238,121.4
18239,124.9
18240,128.8
18241,131.3
18242,133.3
18243,126.8
18244,133.1
18245,131.6
18246,145.6
18247,139.2
18248,139.8
18249,144.5
18250,146.9
18251,141.4
18252,131.2
18253,130.1
18254,140.0
18255,131.8
18256,122.0
18257,144.8
18258,149.7
18259,146.5
18260,148.1
18261,143.5
18262,143.0
18263,151.0
18264,155.0
18265,156.0
18266,149.7
18267,145.4
18268,110.3
18269,120.7
18270,124.3
18271,130.3
18272,121.8
18273,125.4
18274,120.5
18275,119.8
18276,127.7
18277,125.9
18278,122.9
18279,126.9
18280,116.0
18281,120.6
18282,129.7
18283,116.6
18284,118.2
18285,125.5
18286,120.9
18287,126.9
18288,113.5
18289,139.7
18290,132.1
18291,126.4
18292,124.5
18293,119.7
18294,129.6
18295,130.8
18296,125.7
18297,125.2
18298,125.9
18299,125.7
18300,125.0
18301,127.0
18302,134.4
18303,134.4
18304,135.7
18305,153.0
18306,133.0
18307,128.8
18308,136.0
18309,149.0
18310,134.6
18311,144.0
18312,138.2
18313,133.6
18314,145.9
18315,127.8
18316,137.2
18317,137.1
18318,135.1
18319,143.5
18320,135.1
18321,135.1
18322,144.9
18323,134.8
18324,130.9
18325,140.6
18326,141.6
18327,147.4
18328,137.3
18329,131.7
18330,151.0
18331,144.0
18332,139.0
18333,147.1
18334,150.4
18335,141.6
18336,145.4
18337,148.9
18338,143.8
18339,154.8
18340,137.8
18341,146.4
18342,142.5
18343,154.0
18344,149.1
18345,151.3
18346,141.1
18347,153.1
18348,142.1
18349,137.9
18350,139.7
18351,154.9
18352,146.8
18353,140.0
18354,145.0
18355,135.0
18356,162.0
18357,162.0
18358,162.0
18359,149.0
18360,160.0
18361,156.0
18362,157.0
18363,151.0
18364,153.0
18365,152.0
18366,162.0
18367,151.0
18368,161.0
18369,123.9
18370,124.7
18371,117.9
18372,122.1
18373,122.6
18374,123.4
18375,113.0
18376,124.9
18377,117.2
18378,119.8
18379,117.5
18380,110.2
18381,127.6
18382,125.3
18383,117.5
18384,115.5
18385,120.7
18386,127.2
18387,121.9
18388,128.8
18389,128.4
18390,125.2
18391,133.7
18392,122.1
18393,126.5
18394,123.8
18395,134.1
18396,123.8
18397,127.7
18398,134.7
18399,128.3
18400,121.9
18401,124.1
18402,134.3
18403,132.2
18404,137.6
18405,131.0
18406,135.1
18407,133.8
18408,129.6
18409,132.3
18410,143.7
18411,126.0
18412,142.2
18413,141.3
18414,138.1
18415,135.4
18416,145.6
18417,135.8
18418,135.4
18419,137.7
18420,145.8
18421,145.8
18422,149.1
18423,138.3
18424,135.8
18425,127.8
18426,152.0
18427,127.7
18428,133.6
18429,143.6
18430,132.9
18431,158.2
18432,131.8
18433,147.4
18434,146.4
18435,157.2
18436,136.7
18437,142.3
18438,153.1
18439,154.2
18440,150.4
18441,139.3
18442,154.8
18443,143.6
18444,150.3
18445,164.8
18446,160.5
18447,158.8
18448,160.7
18449,154.7
18450,140.2
18451,145.8
18452,160.2
18453,156.1
18454,139.7
18455,156.0
18456,153.0
18457,150.7
18458,141.4
18459,155.2
18460,154.9
18461,117.1
18462,129.5
18463,130.1
18464,125.1
18465,124.4
18466,118.9
18467,127.8
18468,116.4
18469,135.4
18470,125.1
18471,120.3
18472,118.9
18473,118.7
18474,117.0
18475,121.2
18476,119.8
18477,115.1
18478,117.3
18479,119.9
18480,113.6
18481,118.1
18482,122.5
18483,125.2
18484,126.7
18485,111.3
18486,114.1
18487,117.6
18488,123.1
18489,122.1
18490,123.2
18491,123.3
18492,128.9
18493,128.3
18494,124.5
18495,128.2
18496,131.2
18497,121.9
18498,130.3
18499,117.4
18500,129.7
18501,127.5
18502,132.9
18503,129.8
18504,122.3
18505,114.4
18506,121.7
18507,126.2
18508,125.5
18509,128.9
18510,129.6
18511,130.2
18512,130.0
18513,127.7
18514,133.5
18515,132.5
18516,129.3
18517,136.0
18518,119.0
18519,129.6
18520,138.2
18521,135.2
18522,126.3
18523,124.0
18524,131.7
18525,130.7
18526,134.6
18527,131.2
18528,140.1
18529,134.4
18530,125.2
18531,125.9
18532,131.9
18533,129.3
18534,128.9
18535,131.5
18536,135.8
18537,145.6
18538,134.0
18539,139.3
18540,135.4
18541,129.7
18542,138.1
18543,134.9
18544,141.0
18545,134.8
18546,131.6
18547,140.6
18548,143.6
18549,143.4
18550,134.9
18551,138.7
18552,139.9
18553,135.6
18554,138.2
18555,143.5
18556,140.4
18557,133.4
18558,126.6
18559,145.6
18560,143.9
18561,141.7
18562,145.7
18563,136.7
18564,133.0
18565,140.0
18566,147.5
18567,150.4
18568,147.1
18569,141.0
18570,149.0
18571,138.0
18572,136.9
18573,152.0
18574,151.4
18575,163.8
18576,144.2
18577,149.8
18578,150.4
18579,140.4
18580,141.1
18581,151.3
18582,145.0
18583,144.9
18584,150.4
18585,146.1
18586,150.4
18587,151.3
18588,139.2
18589,143.8
18590,143.0
18591,138.8
18592,134.3
18593,152.7
18594,146.7
18595,153.9
18596,160.6
18597,155.4
18598,169.5
18599,152.6
18600,161.6
18601,143.8
18602,159.0
18603,154.0
18604,159.1
18605,153.5
18606,147.0
18607,146.8
18608,158.8
18609,169.2
18610,146.7
18611,158.0
18612,146.8
18613,145.7
18614,148.5
18615,145.7
18616,148.4
18617,150.4
18618,120.0
18619,124.2
18620,125.7
18621,112.1
18622,116.9
18623,108.0
18624,118.2
18625,116.2
18626,124.8
18627,117.7
18628,119.8
18629,120.9
18630,129.0
18631,109.7
18632,124.0
18633,123.5
18634,123.7
18635,126.7
18636,133.8
18637,133.7
18638,139.2
18639,134.8
18640,135.6
18641,131.9
18642,126.9
18643,124.9
18644,131.2
18645,129.4
18646,134.0
18647,136.9
18648,144.8
18649,136.7
18650,138.3
18651,149.2
18652,135.0
18653,139.9
18654,145.9
18655,154.7
18656,144.4
18657,156.0
18658,147.0
18659,148.0
18660,155.0
18661,159.1
18662,161.0
18663,153.7
18664,157.8
18665,153.6
18666,147.3
18667,158.0
18668,150.2
18669,151.5
18670,119.5
18671,115.0
18672,119.0
18673,121.0
18674,125.0
18675,123.0
18676,111.5
18677,115.0
18678,129.5
18679,122.5
18680,121.5
18681,123.0
18682,130.5
18683,124.5
18684,121.0
18685,120.0
18686,120.3
18687,118.5
18688,121.0
18689,122.0
18690,120.0
18691,126.0
18692,131.0
18693,120.5
18694,127.0
18695,120.5
18696,123.8
18697,115.3
18698,124.3
18699,122.6
18700,119.8
18701,130.6
18702,139.5
18703,130.5
18704,138.2
18705,127.5
18706,124.7
18707,133.4
18708,132.8
18709,130.5
18710,130.3
18711,122.1
18712,123.7
18713,128.9
18714,130.6
18715,124.7
18716,129.6
18717,126.3
18718,143.1
18719,139.9
18720,129.6
18721,140.5
18722,129.0
18723,137.7
18724,133.5
18725,122.8
18726,131.5
18727,130.5
18728,140.9
18729,138.7
18730,124.3
18731,139.4
18732,132.3
18733,131.9
18734,136.6
18735,130.6
18736,131.3
18737,138.6
18738,136.0
18739,149.0
18740,145.0
18741,156.0
18742,143.0
18743,142.5
18744,144.0
18745,137.0
18746,137.0
18747,139.0
18748,147.0
18749,145.5
18750,134.0
18751,136.0
18752,138.0
18753,133.0
18754,145.0
18755,139.0
18756,146.0
18757,142.0
18758,144.0
18759,150.2
18760,143.2
18761,153.3
18762,141.8
18763,145.5
18764,145.2
18765,146.9
18766,137.1
18767,144.9
18768,153.4
18769,147.6
18770,147.5
18771,152.5
18772,145.6
18773,135.3
18774,142.6
18775,141.0
18776,144.5
18777,132.4
18778,139.0
18779,153.6
18780,150.9
18781,141.7
18782,149.5
18783,154.1
18784,154.4
18785,155.6
18786,151.5
18787,155.4
18788,151.7
18789,151.0
18790,162.3
18791,149.3
18792,151.0
18793,156.4
18794,152.6
18795,153.3
18796,159.0
18797,121.0
18798,121.5
18799,128.0
18800,114.0
18801,113.0
18802,117.0
18803,112.0
18804,121.0
18805,117.0
18806,124.0
18807,126.0
18808,124.5
18809,115.5
18810,121.0
18811,125.0
18812,120.5
18813,108.0
18814,137.0
18815,128.0
18816,121.0
18817,124.0
18818,123.0
18819,123.0
18820,122.0
18821,122.7
18822,119.2
18823,130.0
18824,125.7
18825,123.7
18826,119.4
18827,121.7
18828,133.7
18829,127.5
18830,128.6
18831,127.6
18832,132.5
18833,121.9
18834,121.3
18835,136.0
18836,120.8
18837,122.7
18838,125.8
18839,124.1
18840,124.6
18841,122.5
18842,122.6
18843,123.0
18844,121.2
18845,124.1
18846,117.8
18847,131.7
18848,125.0
18849,123.7
18850,131.0
18851,135.8
18852,124.8
18853,128.3
18854,131.3
18855,130.5
18856,126.5
18857,134.1
18858,136.4
18859,133.8
18860,130.7
18861,129.5
18862,129.5
18863,139.2
18864,124.0
18865,137.3
18866,137.2
18867,127.6
18868,125.6
18869,137.7
18870,133.5
18871,137.3
18872,131.6
18873,126.8
18874,131.9
18875,131.1
18876,128.0
18877,135.1
18878,133.0
18879,132.0
18880,145.0
18881,136.5
18882,131.5
18883,135.0
18884,147.5
18885,142.0
18886,145.0
18887,143.0
18888,139.0
18889,135.0
18890,137.0
18891,142.0
18892,142.5
18893,140.0
18894,137.5
18895,139.0
18896,140.5
18897,141.5
18898,137.5
18899,140.0
18900,135.0
18901,141.0
18902,152.0
18903,138.0
18904,155.0
18905,142.5
18906,142.9
18907,151.8
18908,136.7
18909,144.8
18910,154.0
18911,141.2
18912,151.3
18913,142.3
18914,149.1
18915,140.8
18916,147.8
18917,141.4
18918,146.7
18919,150.6
18920,147.6
18921,150.6
18922,156.9
18923,136.3
18924,136.3
18925,137.6
18926,137.6
18927,149.5
18928,148.9
18929,138.6
18930,162.3
18931,156.5
18932,138.1
18933,144.1
18934,152.9
18935,136.2
18936,145.0
18937,157.3
18938,150.0
18939,146.3
18940,154.7
18941,147.2
18942,146.3
18943,157.9
18944,150.4
18945,155.1
18946,154.6
18947,147.3
18948,142.8
18949,142.2
18950,136.5
18951,154.9
18952,135.4
18953,159.0
18954,152.9
18955,128.7
18956,118.8
18957,112.1
18958,126.5
18959,125.2
18960,124.8
18961,121.9
18962,126.7
18963,122.1
18964,117.2
18965,115.2
18966,124.6
18967,120.2
18968,123.0
18969,121.6
18970,112.6
18971,126.4
18972,112.8
18973,126.0
18974,116.8
18975,122.0
18976,119.8
18977,121.6
18978,116.7
18979,119.1
18980,135.5
18981,139.9
18982,134.7
18983,124.3
18984,122.0
18985,121.9
18986,124.0
18987,130.7
18988,126.6
18989,123.2
18990,122.1
18991,132.3
18992,121.3
18993,124.2
18994,124.0
18995,123.2
18996,128.7
18997,130.3
18998,122.2
18999,127.9
19000,121.1
19001,129.2
19002,127.4
19003,135.4
19004,130.6
19005,129.0
19006,141.9
19007,133.6
19008,136.6
19009,125.6
19010,130.1
19011,131.6
19012,133.6
19013,134.0
19014,139.6
19015,131.1
19016,133.7
19017,132.1
19018,124.8
19019,130.3
19020,141.7
19021,130.7
19022,129.4
19023,126.6
19024,128.2
19025,135.7
19026,127.3
19027,131.6
19028,131.3
19029,136.6
19030,123.8
19031,123.9
19032,126.8
19033,139.5
19034,136.7
19035,131.3
19036,141.3
19037,125.7
19038,136.8
19039,132.3
19040,146.4
19041,139.0
19042,135.5
19043,140.5
19044,153.8
19045,140.1
19046,139.4
19047,128.4
19048,150.4
19049,135.8
19050,132.5
19051,145.7
19052,121.9
19053,140.5
19054,149.1
19055,150.5
19056,150.5
19057,149.8
19058,148.4
19059,136.2
19060,139.2
19061,140.3
19062,143.5
19063,142.0
19064,144.2
19065,139.6
19066,150.2
19067,148.9
19068,143.3
19069,144.0
19070,142.3
19071,135.6
19072,143.8
19073,151.5
19074,143.6
19075,132.1
19076,153.8
19077,139.9
19078,146.9
19079,140.3
19080,139.6
19081,140.2
19082,151.2
19083,133.2
19084,153.0
19085,152.6
19086,149.9
19087,146.1
19088,148.8
19089,147.8
19090,131.8
19091,146.2
19092,153.2
19093,163.7
19094,134.6
19095,146.5
19096,157.1
19097,152.4
19098,144.8
19099,145.5
19100,152.7
19101,153.4
19102,151.4
19103,142.3
19104,152.5
19105,151.2
19106,134.5
19107,158.2
19108,151.6
19109,162.5
19110,122.0
